"IRESTAURANT","SHIFTDATE","CREATETIME","STARTTIME","CLOSETIME","SHIFTLOADDATETIME","PROC_DATE"
"77","2023-04-20 00:00:00.000","2023-04-19 22:04:10.000","2023-04-20 12:21:07.000","2023-04-20 22:03:36.000","2023-04-20 22:05:11.000","2023-04-21 11:30:46.323"
"296","2023-04-20 00:00:00.000","2023-04-19 22:08:40.000","2023-04-20 13:00:55.000","2023-04-20 21:34:38.000","2023-04-20 21:47:19.000","2023-04-21 11:30:46.323"
"249","2023-04-20 00:00:00.000","2023-04-19 22:17:07.000","2023-04-20 11:37:19.000","2023-04-20 22:52:01.000","2023-04-21 08:19:10.000","2023-04-21 11:30:46.323"
"400","2023-04-20 00:00:00.000","2023-04-19 22:48:30.000","2023-04-20 10:54:44.000","2023-04-20 22:35:44.000","2023-04-21 07:59:19.000","2023-04-21 11:30:46.323"
"442","2023-04-20 00:00:00.000","2023-04-19 21:20:42.000","2023-04-20 10:41:59.000","2023-04-20 21:17:59.000","2023-04-20 21:19:49.000","2023-04-21 11:30:46.323"
"62","2023-04-20 00:00:00.000","2023-04-19 22:12:31.000","2023-04-20 11:25:50.000","2023-04-20 22:07:03.000","2023-04-20 22:08:30.000","2023-04-21 11:30:46.323"
"295","2023-04-20 00:00:00.000","2023-04-19 21:38:39.000","2023-04-20 11:33:13.000","2023-04-20 21:44:10.000","2023-04-20 21:51:05.000","2023-04-21 11:30:46.323"
"168","2023-04-20 00:00:00.000","2023-04-19 21:08:05.000","2023-04-20 13:14:58.000","2023-04-20 21:59:03.000","2023-04-20 22:02:11.000","2023-04-21 11:30:46.323"
"441","2023-04-20 00:00:00.000","2023-04-19 21:35:01.000","2023-04-20 12:02:16.000","2023-04-20 21:22:47.000","2023-04-20 21:43:09.000","2023-04-21 11:30:46.323"
"322","2023-04-20 00:00:00.000","2023-04-19 21:19:47.000","2023-04-20 11:23:04.000","2023-04-20 22:16:22.000","2023-04-20 22:18:05.000","2023-04-21 11:30:46.323"
"363","2023-04-20 00:00:00.000","2023-04-19 21:55:16.000","2023-04-20 13:52:38.000","2023-04-20 21:52:50.000","2023-04-21 08:29:54.000","2023-04-21 11:30:46.323"
"404","2023-04-20 00:00:00.000","2023-04-19 22:02:21.000","2023-04-20 12:53:49.000","2023-04-20 21:47:33.000","2023-04-20 21:50:48.000","2023-04-21 11:30:46.323"
"95","2023-04-20 00:00:00.000","2023-04-19 21:33:36.000","2023-04-20 12:10:20.000","2023-04-20 21:17:32.000","2023-04-20 21:19:04.000","2023-04-21 11:30:46.323"
"199","2023-04-20 00:00:00.000","2023-04-19 22:12:51.000","2023-04-20 11:47:31.000","2023-04-20 21:59:20.000","2023-04-20 22:02:18.000","2023-04-21 11:30:46.323"
"346","2023-04-20 00:00:00.000","2023-04-19 21:37:11.000","2023-04-20 11:31:53.000","2023-04-20 21:28:46.000","2023-04-20 21:43:38.000","2023-04-21 11:30:46.323"
"231","2023-04-20 00:00:00.000","2023-04-19 21:05:19.000","2023-04-20 12:35:11.000","2023-04-20 21:25:11.000","2023-04-20 21:43:17.000","2023-04-21 11:30:46.323"
"354","2023-04-20 00:00:00.000","2023-04-19 21:06:33.000","2023-04-20 13:32:53.000","2023-04-20 21:06:08.000","2023-04-20 21:09:32.000","2023-04-21 11:30:46.323"
"392","2023-04-20 00:00:00.000","2023-04-19 21:27:25.000","2023-04-20 13:12:02.000","2023-04-20 22:03:40.000","2023-04-20 22:08:39.000","2023-04-21 11:30:46.323"
"433","2023-04-20 00:00:00.000","2023-04-19 22:17:49.000","2023-04-20 14:08:45.000","2023-04-20 22:03:37.000","2023-04-21 08:07:21.000","2023-04-21 11:30:46.323"
"461","2023-04-20 00:00:00.000","2023-04-19 21:22:57.000","2023-04-20 11:27:55.000","2023-04-20 21:58:47.000","2023-04-20 22:01:28.000","2023-04-21 11:30:46.323"
"465","2023-04-20 00:00:00.000","2023-04-19 21:32:19.000","2023-04-20 10:59:12.000","2023-04-20 21:02:26.000","2023-04-20 21:04:31.000","2023-04-21 11:30:46.323"
"175","2023-04-20 00:00:00.000","2023-04-19 21:20:55.000","2023-04-20 11:46:15.000","2023-04-20 21:38:15.000","2023-04-20 21:47:35.000","2023-04-21 11:30:46.323"
"220","2023-04-20 00:00:00.000","2023-04-19 22:11:25.000","2023-04-20 12:21:39.000","2023-04-20 22:03:40.000","2023-04-20 22:04:01.000","2023-04-21 11:30:46.323"
"398","2023-04-20 00:00:00.000","2023-04-19 21:09:14.000","2023-04-20 11:22:22.000","2023-04-20 21:17:50.000","2023-04-20 21:20:17.000","2023-04-21 11:30:46.323"
"263","2023-04-20 00:00:00.000","2023-04-19 21:36:57.000","2023-04-20 11:46:34.000","2023-04-20 21:37:03.000","2023-04-20 21:47:42.000","2023-04-21 11:30:46.323"
"455","2023-04-20 00:00:00.000","2023-04-19 21:15:11.000","2023-04-20 12:52:37.000","2023-04-20 21:04:59.000","2023-04-20 21:08:10.000","2023-04-21 11:30:46.323"
"264","2023-04-20 00:00:00.000","2023-04-19 21:25:50.000","2023-04-20 13:45:09.000","2023-04-20 21:22:45.000","2023-04-20 21:42:26.000","2023-04-21 11:30:46.323"
"193","2023-04-20 00:00:00.000","2023-04-19 21:28:58.000","2023-04-20 10:28:16.000","2023-04-20 21:52:55.000","2023-04-20 21:55:06.000","2023-04-21 11:30:46.323"
"316","2023-04-20 00:00:00.000","2023-04-19 22:03:34.000","2023-04-20 11:43:13.000","2023-04-20 22:01:50.000","2023-04-20 22:04:44.000","2023-04-21 11:30:46.323"
"432","2023-04-20 00:00:00.000","2023-04-19 21:12:56.000","2023-04-20 12:54:13.000","2023-04-20 21:13:24.000","2023-04-20 21:16:23.000","2023-04-21 11:30:46.323"
"395","2023-04-20 00:00:00.000","2023-04-19 22:40:54.000","2023-04-20 12:13:07.000","2023-04-20 22:48:16.000","2023-04-20 22:50:10.000","2023-04-21 11:30:46.323"
"471","2023-04-20 00:00:00.000","2023-04-19 21:56:55.000","2023-04-20 12:36:49.000","2023-04-20 21:36:39.000","2023-04-20 21:47:31.000","2023-04-21 11:30:46.323"
"472","2023-04-20 00:00:00.000","2023-04-19 21:56:45.000","2023-04-20 12:44:42.000","2023-04-20 21:52:28.000","2023-04-20 21:57:07.000","2023-04-21 11:30:46.323"
"473","2023-04-20 00:00:00.000","2023-04-19 22:15:43.000","2023-04-20 13:20:39.000","2023-04-20 22:21:58.000","2023-04-20 22:23:53.000","2023-04-21 11:30:46.323"
"477","2023-04-20 00:00:00.000","2023-04-19 22:00:09.000","2023-04-20 12:54:09.000","2023-04-20 21:54:13.000","2023-04-20 21:58:10.000","2023-04-21 11:30:46.323"
"479","2023-04-20 00:00:00.000","2023-04-19 21:40:49.000","2023-04-20 11:41:41.000","2023-04-20 21:22:59.000","2023-04-20 21:43:03.000","2023-04-21 11:30:46.323"
"474","2023-04-20 00:00:00.000","2023-04-19 21:59:36.000","2023-04-20 12:25:35.000","2023-04-20 21:39:09.000","2023-04-20 21:48:03.000","2023-04-21 11:30:46.323"
"482","2023-04-20 00:00:00.000","2023-04-19 21:25:28.000","2023-04-20 14:57:57.000","2023-04-20 21:47:50.000","2023-04-20 21:50:44.000","2023-04-21 11:30:46.323"
"481","2023-04-20 00:00:00.000","2023-04-19 21:30:59.000","2023-04-20 13:05:52.000","2023-04-20 21:52:00.000","2023-04-20 21:56:59.000","2023-04-21 11:30:46.323"
"483","2023-04-20 00:00:00.000","2023-04-19 22:10:40.000","2023-04-20 12:41:36.000","2023-04-20 21:49:04.000","2023-04-20 21:51:52.000","2023-04-21 11:30:46.323"
"484","2023-04-20 00:00:00.000","2023-04-19 21:26:21.000","2023-04-20 12:08:38.000","2023-04-20 22:06:20.000","2023-04-20 22:08:15.000","2023-04-21 11:30:46.323"
"486","2023-04-20 00:00:00.000","2023-04-19 21:04:17.000","2023-04-20 12:08:28.000","2023-04-20 21:06:34.000","2023-04-20 21:10:50.000","2023-04-21 11:30:46.323"
"485","2023-04-20 00:00:00.000","2023-04-19 21:10:50.000","2023-04-20 18:28:49.000","2023-04-20 21:01:09.000","2023-04-20 21:04:38.000","2023-04-21 11:30:46.323"
"108","2023-04-20 00:00:00.000","2023-04-19 22:06:45.000","2023-04-20 11:18:39.000","2023-04-20 21:54:32.000","2023-04-20 21:54:45.000","2023-04-21 11:30:46.323"
"489","2023-04-20 00:00:00.000","2023-04-19 21:29:07.000","2023-04-20 12:39:53.000","2023-04-20 21:46:50.000","2023-04-20 21:51:35.000","2023-04-21 11:30:46.323"
"257","2023-04-20 00:00:00.000","2023-04-19 21:18:19.000","2023-04-20 12:33:35.000","2023-04-20 22:28:36.000","2023-04-20 22:35:12.000","2023-04-21 11:30:46.323"
"181","2023-04-20 00:00:00.000","2023-04-19 22:39:03.000","2023-04-20 12:42:17.000","2023-04-20 21:53:40.000","2023-04-20 21:55:45.000","2023-04-21 11:30:46.323"
"498","2023-04-20 00:00:00.000","2023-04-19 21:37:12.000","2023-04-20 12:20:56.000","2023-04-20 21:25:38.000","2023-04-20 21:43:34.000","2023-04-21 11:30:46.323"
"501","2023-04-20 00:00:00.000","2023-04-19 22:19:53.000","2023-04-20 12:34:54.000","2023-04-20 22:51:25.000","2023-04-20 22:53:04.000","2023-04-21 11:30:46.323"
"497","2023-04-20 00:00:00.000","2023-04-19 22:00:11.000","2023-04-20 14:10:13.000","2023-04-20 22:34:28.000","2023-04-20 22:35:31.000","2023-04-21 11:30:46.323"
"499","2023-04-20 00:00:00.000","2023-04-19 22:19:08.000","2023-04-20 13:31:44.000","2023-04-20 22:34:58.000","2023-04-20 22:36:02.000","2023-04-21 11:30:46.323"
"500","2023-04-20 00:00:00.000","2023-04-19 22:09:19.000","2023-04-20 12:07:33.000","2023-04-20 21:35:11.000","2023-04-20 21:46:04.000","2023-04-21 11:30:46.323"
"40","2023-04-20 00:00:00.000","2023-04-19 21:46:56.000","2023-04-20 12:13:23.000","2023-04-20 21:32:27.000","2023-04-20 21:45:23.000","2023-04-21 11:30:46.323"
"503","2023-04-20 00:00:00.000","2023-04-19 21:49:26.000","2023-04-20 12:34:04.000","2023-04-20 21:42:28.000","2023-04-20 21:50:02.000","2023-04-21 11:30:46.323"
"504","2023-04-20 00:00:00.000","2023-04-19 21:48:04.000","2023-04-20 11:23:01.000","2023-04-20 22:04:46.000","2023-04-21 07:13:12.000","2023-04-21 11:30:46.323"
"508","2023-04-20 00:00:00.000","2023-04-19 21:01:43.000","2023-04-20 13:23:52.000","2023-04-20 21:11:34.000","2023-04-20 21:13:42.000","2023-04-21 11:30:46.323"
"511","2023-04-20 00:00:00.000","2023-04-19 21:17:12.000","2023-04-20 11:31:29.000","2023-04-20 21:51:48.000","2023-04-20 21:52:41.000","2023-04-21 11:30:46.323"
"515","2023-04-20 00:00:00.000","2023-04-19 21:51:30.000","2023-04-20 12:44:30.000","2023-04-20 22:07:42.000","2023-04-20 22:11:06.000","2023-04-21 11:30:46.323"
"192","2023-04-20 00:00:00.000","2023-04-19 22:07:02.000","2023-04-20 10:35:24.000","2023-04-20 21:39:11.000","2023-04-20 21:49:42.000","2023-04-21 11:30:46.323"
"78","2023-04-20 00:00:00.000","2023-04-19 21:58:09.000","2023-04-20 13:38:28.000","2023-04-20 22:07:48.000","2023-04-20 22:08:59.000","2023-04-21 11:30:46.323"
"509","2023-04-20 00:00:00.000","2023-04-19 21:57:14.000","2023-04-20 12:20:45.000","2023-04-20 21:57:12.000","2023-04-20 22:00:53.000","2023-04-21 11:30:46.323"
"510","2023-04-20 00:00:00.000","2023-04-19 21:51:36.000","2023-04-20 12:04:21.000","2023-04-20 21:57:12.000","2023-04-20 22:00:44.000","2023-04-21 11:30:46.323"
"517","2023-04-20 00:00:00.000","2023-04-19 22:16:51.000","2023-04-20 12:24:35.000","2023-04-20 22:29:07.000","2023-04-20 22:33:08.000","2023-04-21 11:30:46.323"
"516","2023-04-20 00:00:00.000","2023-04-19 22:21:44.000","2023-04-20 16:34:14.000","2023-04-20 21:53:41.000","2023-04-20 21:57:11.000","2023-04-21 11:30:46.323"
"518","2023-04-20 00:00:00.000","2023-04-19 22:25:17.000","2023-04-20 11:31:52.000","2023-04-20 22:10:08.000","2023-04-21 07:50:39.000","2023-04-21 11:30:46.323"
"315","2023-04-20 00:00:00.000","2023-04-19 21:26:04.000","2023-04-20 12:18:04.000","2023-04-20 22:18:09.000","2023-04-20 22:23:14.000","2023-04-21 11:30:46.323"
"522","2023-04-20 00:00:00.000","2023-04-19 21:50:31.000","2023-04-20 12:26:31.000","2023-04-20 21:51:05.000","2023-04-20 21:55:21.000","2023-04-21 11:30:46.323"
"521","2023-04-20 00:00:00.000","2023-04-19 21:57:58.000","2023-04-20 12:05:54.000","2023-04-20 22:04:27.000","2023-04-20 22:06:52.000","2023-04-21 11:30:46.323"
"59","2023-04-20 00:00:00.000","2023-04-19 22:08:39.000","2023-04-20 11:47:57.000","2023-04-20 21:39:17.000","2023-04-20 21:47:47.000","2023-04-21 11:30:46.323"
"99","2023-04-20 00:00:00.000","2023-04-19 22:09:35.000","2023-04-20 12:22:34.000","2023-04-20 21:53:30.000","2023-04-20 21:57:19.000","2023-04-21 11:30:46.323"
"187","2023-04-20 00:00:00.000","2023-04-19 21:18:47.000","2023-04-20 11:49:23.000","2023-04-20 21:36:20.000","2023-04-20 21:47:50.000","2023-04-21 11:30:46.323"
"545","2023-04-20 00:00:00.000","2023-04-19 21:52:54.000","2023-04-20 11:24:44.000","2023-04-20 22:28:45.000","2023-04-20 22:34:08.000","2023-04-21 11:30:46.323"
"531","2023-04-20 00:00:00.000","2023-04-19 22:13:38.000","2023-04-20 12:48:27.000","2023-04-20 21:53:26.000","2023-04-20 21:58:27.000","2023-04-21 11:30:46.323"
"548","2023-04-20 00:00:00.000","2023-04-19 21:49:12.000","2023-04-20 12:40:09.000","2023-04-20 21:53:49.000","2023-04-20 21:58:14.000","2023-04-21 11:30:46.323"
"550","2023-04-20 00:00:00.000","2023-04-19 21:39:14.000","2023-04-20 12:22:52.000","2023-04-20 22:30:46.000","2023-04-20 22:32:59.000","2023-04-21 11:30:46.323"
"552","2023-04-20 00:00:00.000","2023-04-19 21:37:04.000","2023-04-20 11:41:20.000","2023-04-20 21:35:45.000","2023-04-20 21:47:55.000","2023-04-21 11:30:46.323"
"551","2023-04-20 00:00:00.000","2023-04-19 21:46:20.000","2023-04-20 11:11:44.000","2023-04-20 22:01:49.000","2023-04-20 22:03:55.000","2023-04-21 11:30:46.323"
"160","2023-04-20 00:00:00.000","2023-04-19 21:47:33.000","2023-04-20 11:54:33.000","2023-04-20 23:31:33.000","2023-04-21 08:28:24.000","2023-04-21 11:30:46.323"
"555","2023-04-20 00:00:00.000","2023-04-19 21:32:49.000","2023-04-20 12:30:36.000","2023-04-20 21:47:58.000","2023-04-20 21:51:01.000","2023-04-21 11:30:46.323"
"556","2023-04-20 00:00:00.000","2023-04-19 22:54:55.000","2023-04-20 12:42:54.000","2023-04-20 22:44:40.000","2023-04-20 22:47:11.000","2023-04-21 11:30:46.323"
"557","2023-04-20 00:00:00.000","2023-04-19 21:17:27.000","2023-04-20 13:33:23.000","2023-04-20 21:16:10.000","2023-04-20 21:17:20.000","2023-04-21 11:30:46.323"
"549","2023-04-20 00:00:00.000","2023-04-19 22:04:26.000","2023-04-20 12:26:23.000","2023-04-20 21:45:12.000","2023-04-20 21:50:56.000","2023-04-21 11:30:46.323"
"558","2023-04-20 00:00:00.000","2023-04-19 21:45:10.000","2023-04-20 12:57:39.000","2023-04-20 21:39:29.000","2023-04-20 21:49:23.000","2023-04-21 11:30:46.323"
"544","2023-04-20 00:00:00.000","2023-04-19 22:18:09.000","2023-04-20 13:30:44.000","2023-04-20 21:54:32.000","2023-04-20 22:02:00.000","2023-04-21 11:30:46.323"
"35","2023-04-20 00:00:00.000","2023-04-19 22:25:50.000","2023-04-20 12:07:27.000","2023-04-20 22:07:00.000","2023-04-20 22:09:58.000","2023-04-21 11:30:46.323"
"568","2023-04-20 00:00:00.000","2023-04-19 21:57:19.000","2023-04-20 12:58:40.000","2023-04-20 21:32:12.000","2023-04-20 21:45:03.000","2023-04-21 11:30:46.323"
"569","2023-04-20 00:00:00.000","2023-04-19 21:51:50.000","2023-04-20 13:10:53.000","2023-04-20 21:50:06.000","2023-04-20 21:52:04.000","2023-04-21 11:30:46.323"
"567","2023-04-20 00:00:00.000","2023-04-19 21:36:46.000","2023-04-20 12:51:42.000","2023-04-20 21:47:24.000","2023-04-20 21:50:40.000","2023-04-21 11:30:46.323"
"571","2023-04-20 00:00:00.000","2023-04-19 21:49:39.000","2023-04-20 11:38:12.000","2023-04-20 21:06:52.000","2023-04-20 21:10:31.000","2023-04-21 11:30:46.323"
"572","2023-04-20 00:00:00.000","2023-04-19 22:25:28.000","2023-04-20 12:12:55.000","2023-04-20 22:45:42.000","2023-04-20 22:47:07.000","2023-04-21 11:30:46.323"
"573","2023-04-20 00:00:00.000","2023-04-19 22:46:40.000","2023-04-20 00:14:34.000","2023-04-20 22:55:10.000","2023-04-20 23:03:25.000","2023-04-21 11:30:46.323"
"573","2023-04-20 00:00:00.000","2023-04-20 22:55:12.000","1899-12-30 00:00:00.000","1899-12-30 00:00:00.000","1899-12-30 00:00:00.000","2023-04-21 11:30:46.323"
"89","2023-04-20 00:00:00.000","2023-04-19 21:03:53.000","2023-04-20 12:07:08.000","2023-04-20 21:51:04.000","2023-04-20 21:54:04.000","2023-04-21 11:30:46.323"
"357","2023-04-20 00:00:00.000","2023-04-19 21:52:03.000","2023-04-20 11:43:14.000","2023-04-20 22:03:06.000","2023-04-20 22:03:41.000","2023-04-21 11:30:46.323"
"574","2023-04-20 00:00:00.000","2023-04-19 22:14:44.000","2023-04-20 11:41:24.000","2023-04-20 21:40:58.000","2023-04-20 21:49:13.000","2023-04-21 11:30:46.323"
"578","2023-04-20 00:00:00.000","2023-04-19 22:26:42.000","2023-04-20 13:03:18.000","2023-04-20 22:07:38.000","2023-04-20 22:09:37.000","2023-04-21 11:30:46.323"
"577","2023-04-20 00:00:00.000","2023-04-19 21:40:44.000","2023-04-20 12:57:28.000","2023-04-20 21:34:50.000","2023-04-20 21:46:20.000","2023-04-21 11:30:46.323"
"576","2023-04-20 00:00:00.000","2023-04-19 21:02:50.000","2023-04-20 20:32:10.000","2023-04-20 23:53:07.000","2023-04-20 23:56:56.000","2023-04-21 11:30:46.323"
"580","2023-04-20 00:00:00.000","2023-04-19 22:59:41.000","2023-04-20 11:49:56.000","2023-04-20 22:12:44.000","2023-04-20 22:17:37.000","2023-04-21 11:30:46.323"
"579","2023-04-20 00:00:00.000","2023-04-19 21:21:09.000","2023-04-20 12:29:46.000","2023-04-20 21:36:03.000","2023-04-20 21:46:11.000","2023-04-21 11:30:46.323"
"582","2023-04-20 00:00:00.000","2023-04-19 22:29:14.000","2023-04-20 15:23:28.000","2023-04-20 22:22:39.000","2023-04-20 22:24:41.000","2023-04-21 11:30:46.323"
"586","2023-04-20 00:00:00.000","2023-04-19 21:46:53.000","2023-04-20 11:49:43.000","2023-04-20 22:07:34.000","2023-04-20 22:10:31.000","2023-04-21 11:30:46.323"
"45","2023-04-20 00:00:00.000","2023-04-19 21:49:47.000","2023-04-20 13:02:01.000","2023-04-20 21:42:48.000","2023-04-20 21:50:11.000","2023-04-21 11:30:46.323"
"592","2023-04-20 00:00:00.000","2023-04-19 23:17:02.000","2023-04-20 13:01:29.000","2023-04-20 23:47:08.000","2023-04-21 07:15:43.000","2023-04-21 11:30:46.323"
"591","2023-04-20 00:00:00.000","2023-04-19 21:51:24.000","2023-04-20 13:28:31.000","2023-04-20 22:03:16.000","2023-04-20 22:05:54.000","2023-04-21 11:30:46.323"
"594","2023-04-20 00:00:00.000","2023-04-19 23:21:26.000","2023-04-20 12:06:32.000","2023-04-20 23:02:10.000","2023-04-20 23:05:22.000","2023-04-21 11:30:46.323"
"596","2023-04-20 00:00:00.000","2023-04-19 22:10:52.000","2023-04-20 10:35:49.000","2023-04-20 21:32:11.000","2023-04-20 21:46:24.000","2023-04-21 11:30:46.323"
"606","2023-04-20 00:00:00.000","2023-04-19 22:38:33.000","2023-04-20 12:44:39.000","2023-04-20 23:09:34.000","2023-04-20 23:13:12.000","2023-04-21 11:30:46.323"
"605","2023-04-20 00:00:00.000","2023-04-19 21:51:52.000","2023-04-20 12:51:20.000","2023-04-20 21:22:35.000","2023-04-20 21:42:41.000","2023-04-21 11:30:46.323"
"604","2023-04-20 00:00:00.000","2023-04-19 22:01:45.000","2023-04-20 12:04:17.000","2023-04-20 22:03:47.000","2023-04-20 22:04:33.000","2023-04-21 11:30:46.323"
"600","2023-04-20 00:00:00.000","2023-04-19 22:57:30.000","2023-04-20 13:10:18.000","2023-04-20 21:41:00.000","2023-04-20 21:48:40.000","2023-04-21 11:30:46.323"
"599","2023-04-20 00:00:00.000","2023-04-19 21:41:24.000","2023-04-20 13:48:10.000","2023-04-20 21:39:47.000","2023-04-20 21:49:28.000","2023-04-21 11:30:46.323"
"598","2023-04-20 00:00:00.000","2023-04-19 21:39:29.000","2023-04-20 12:02:08.000","2023-04-20 21:56:38.000","2023-04-20 21:58:56.000","2023-04-21 11:30:46.323"
"595","2023-04-20 00:00:00.000","2023-04-19 21:51:50.000","2023-04-20 12:37:37.000","2023-04-20 21:07:48.000","2023-04-20 21:12:49.000","2023-04-21 11:30:46.323"
"611","2023-04-20 00:00:00.000","2023-04-19 21:30:18.000","2023-04-20 12:36:00.000","2023-04-20 21:31:45.000","2023-04-20 21:45:28.000","2023-04-21 11:30:46.323"
"613","2023-04-20 00:00:00.000","2023-04-19 21:59:11.000","2023-04-20 12:22:00.000","2023-04-20 21:52:50.000","2023-04-20 21:56:10.000","2023-04-21 11:30:46.323"
"609","2023-04-20 00:00:00.000","2023-04-19 22:22:43.000","2023-04-20 13:42:45.000","2023-04-20 22:23:42.000","2023-04-20 22:27:48.000","2023-04-21 11:30:46.323"
"614","2023-04-20 00:00:00.000","2023-04-19 21:25:20.000","2023-04-20 16:01:39.000","2023-04-20 22:22:19.000","2023-04-20 22:22:44.000","2023-04-21 11:30:46.323"
"149","2023-04-20 00:00:00.000","2023-04-19 21:49:44.000","2023-04-20 11:09:52.000","2023-04-20 21:31:53.000","2023-04-20 21:44:50.000","2023-04-21 11:30:46.323"
"627","2023-04-20 00:00:00.000","2023-04-19 21:13:51.000","2023-04-20 13:43:10.000","2023-04-20 21:33:36.000","2023-04-20 21:45:45.000","2023-04-21 11:30:46.323"
"626","2023-04-20 00:00:00.000","2023-04-19 22:06:57.000","2023-04-20 11:55:55.000","2023-04-20 21:49:15.000","2023-04-20 21:51:23.000","2023-04-21 11:30:46.323"
"622","2023-04-20 00:00:00.000","2023-04-19 21:53:12.000","2023-04-20 12:12:10.000","2023-04-20 21:49:32.000","2023-04-20 21:54:26.000","2023-04-21 11:30:46.323"
"610","2023-04-20 00:00:00.000","2023-04-19 22:24:01.000","2023-04-20 12:06:35.000","2023-04-20 22:13:17.000","2023-04-21 07:45:52.000","2023-04-21 11:30:46.323"
"628","2023-04-20 00:00:00.000","2023-04-19 22:07:54.000","2023-04-20 13:43:15.000","2023-04-20 22:22:32.000","2023-04-20 22:27:39.000","2023-04-21 11:30:46.323"
"629","2023-04-20 00:00:00.000","2023-04-19 21:42:11.000","2023-04-20 12:41:35.000","2023-04-20 22:08:31.000","2023-04-20 22:09:24.000","2023-04-21 11:30:46.323"
"625","2023-04-20 00:00:00.000","2023-04-19 21:01:18.000","2023-04-20 12:36:01.000","2023-04-20 21:14:33.000","2023-04-20 21:18:38.000","2023-04-21 11:30:46.323"
"624","2023-04-20 00:00:00.000","2023-04-19 21:21:53.000","2023-04-20 13:26:49.000","2023-04-20 21:39:52.000","2023-04-20 21:48:15.000","2023-04-21 11:30:46.323"
"623","2023-04-20 00:00:00.000","2023-04-19 22:20:18.000","2023-04-20 12:59:58.000","2023-04-20 22:27:09.000","2023-04-20 22:29:25.000","2023-04-21 11:30:46.323"
"621","2023-04-20 00:00:00.000","2023-04-19 22:52:39.000","2023-04-20 13:07:26.000","2023-04-20 22:47:34.000","2023-04-20 22:48:49.000","2023-04-21 11:30:46.323"
"635","2023-04-20 00:00:00.000","2023-04-19 22:01:47.000","2023-04-20 12:45:53.000","2023-04-20 22:15:31.000","2023-04-20 22:20:31.000","2023-04-21 11:30:46.323"
